search_keyword,product_name,product_url,supplier_name,supplier_url,price,phone,city,state,locality,location_ui,rating,image,catid,mcatid,itemid,dispid,brand,capacity,power,ac_type,function_type,isq_attributes,scraped_at
Electric Oven,"G TRACK Domestic OTG Electric Oven, Size/Dimension: Medium, Capacity: 30 Litre",https://www.indiamart.com/proddetail/otg-electric-oven-20013974091.html?pos=18&kwd=electric%20oven&tags=rk:C||dt:96|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|prv:9900|ri:VGP_C_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19822|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=4,KGM Appliances LLP,https://www.indiamart.com/kgm-appliances-llp/?pos=18&kwd=electric%20oven&tags=rk:C||dt:96|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|prv:9900|ri:VGP_C_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19822|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 9,900",,Malappuram,Kerala,,Malappuram,4.4,http://5.imimg.com/data5/EW/KJ/II/SELLER-40712739/otg-electric-oven-500x500.jpg,78,8773,129271884,20013974091,G TRACK,30 LITRE,,,,"Brand=G TRACK; Capacity=30 LITRE; Oven Type=Domestic; Model Name/Number=COOK 30; Color=RED; Material=Stainless Steel; Size/Dimension=Medium; Door Type=Single Door; Features=AUTO CUT OFF SYSTEM WITH CONVECTION, RITISSERIE, AND LAMP FUNCTION; Convection=YES; Rotissiere=YES; Body=STAINLESS STEEL",2026-02-01T11:56:37.030957+00:00
Electric Oven,Kaff KCM B2-BLK Built-in Ovens,https://www.indiamart.com/proddetail/kcm-b2-blk-built-in-ovens-19582936230.html?pos=19&kwd=electric%20oven&tags=rk:C||dt:97|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|prv:89990|ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19822|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,Vogue Kitchen Studio,https://www.indiamart.com/vogue-kitchenstudio/?pos=19&kwd=electric%20oven&tags=rk:C||dt:97|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|prv:89990|ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19822|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 89,990",,Thrissur,Kerala,Thrissur,Thrissur,,http://5.imimg.com/data5/WJ/JO/AX/SELLER-45317383/kcm-b2-blk-built-in-ovens-500x500.png,126,8773,124961506,19582936230,Kaff,,,,,Brand=Kaff,2026-02-01T11:56:37.030957+00:00
Electric Oven,"Electric Bakery Oven, Capacity: 100 Kg",https://www.indiamart.com/proddetail/electric-bakery-oven-25382889255.html?pos=20&kwd=electric%20oven&tags=rk:A|plc:1|dt:192|db:04|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:120000|ri:T_A_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19822|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=2,SAS Bakery Equipments,https://www.sasbakeryequipments.com/?pos=20&kwd=electric%20oven&tags=rk:A|plc:1|dt:192|db:04|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:120000|ri:T_A_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19822|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 1,20,000",,Tiruchirappalli,Tamil Nadu,Tennur,Tiruchirappalli,2.4,http://5.imimg.com/data5/SELLER/Default/2023/5/307498654/AH/YC/JL/124105984/electric-bakery-oven-1000x1000.jpg,126,8773,182937373,25382889255,,100 Kg,,,,For Baking=Bread/Bun; Operation Type=Semi-Automatic; Machine Body Material=Stainless Steel(SS); Door Type=Double Door; Power Source=Electric; Type of Machine=Bakery Oven; Capacity=100 Kg,2026-02-01T11:56:37.030957+00:00
Kitchen Oven,oven,https://www.indiamart.com/proddetail/oven-2855130789688.html?pos=1&kwd=kitchen%20oven&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:38000|ri:T_B_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city|r=3,Arun Bakery Engineering Company,https://www.arunbakeryengineering.com/?pos=1&kwd=kitchen%20oven&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:38000|ri:T_B_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city,"₹ 38,000",,Coimbatore,Tamil Nadu,Ganapathy,Coimbatore,3.9,http://5.imimg.com/data5/SELLER/Default/2024/10/458623887/GN/AM/EX/14214063/planetary-1401-1000x1000.jpg,126,95318,285906894,2855130789688,,,,Single Deck Oven,,Type=Single Deck Oven; Country of Origin=Made in India,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,"Automatic Commercial Kitchen Bakery Oven, for Cakes",https://www.indiamart.com/proddetail/commercial-kitchen-bakery-oven-20969502730.html?pos=2&kwd=kitchen%20oven&tags=rk:C||dt:8|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:225000|ri:VGP_C_50_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city|r=3,Aanson Bakery Machines,https://www.indiamart.com/aansonbakerymachines/?pos=2&kwd=kitchen%20oven&tags=rk:C||dt:8|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:225000|ri:VGP_C_50_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city,"₹ 2,25,000",,Singanallur,Tamil Nadu,ELGI Nagar,Singanallur,3.7,http://5.imimg.com/data5/FD/VB/LF/SELLER-51097487/commercial-kitchen-bakery-oven-500x500.jpg,126,95318,138803505,20969502730,Aanson,,,Automatic,,Application=Cakes; Type=Automatic; Machine Body Material=SS; Brand=Aanson; Frequency=50 Hz; Power Source=Electric; Voltage=220V,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Kitchen Oven,,Prema Industries,https://www.indiamart.com/prema-inds/?pos=3&kwd=kitchen%20oven&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city,Ask Price,,Coimbatore,Tamil Nadu,Ganapathy Post,Coimbatore,,http://4.imimg.com/data4/LR/IO/NSDMERP-2826369/kitchenoven-500x500.png,126,95318,110483597,17345575273,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,Cool Creaters,https://www.indiamart.com/cool-creaters-coimbatore/?pos=4&kwd=kitchen%20oven&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city,Ask Price,,Coimbatore,Tamil Nadu,Sanganoor,Coimbatore,4.0,http://5.imimg.com/data5/OF/ST/YF/NSDMERP-88791312/88791312-product-fcp-1561549335823-500x500.jpg,126,95318,140056520,21094804248,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,Jain Marketings,https://www.indiamart.com/jain-marketings-coimbatore/?pos=5&kwd=kitchen%20oven&tags=rk:C|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:8500|ri:VGP_C_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city,"₹ 8,500",,Coimbatore,Tamil Nadu,NO 10/16,Coimbatore,4.0,http://5.imimg.com/data5/SELLER/Default/2023/10/357189905/WE/VN/NO/9255731/d10-1000x1000.jpg,126,95318,231673943,2849707494230,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,"Industrial Stainless Steel Electric Oven (42 L, 3200 W)",https://www.indiamart.com/proddetail/electric-oven-2857961638262.html?pos=6&kwd=kitchen%20oven&tags=rk:A|plc:1|dt:1934|db:39|prc:1|dtp:p||sv:T|rsf:gl|prv:20000|ri:T_A_G250_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city|r=5,AK Service & Food Equipments,https://www.indiamart.com/ak-service-foodequipments/?pos=6&kwd=kitchen%20oven&tags=rk:A|plc:1|dt:1934|db:39|prc:1|dtp:p||sv:T|rsf:gl|prv:20000|ri:T_A_G250_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city,"₹ 20,000",,Faridabad,Haryana,Surajkund Faridabad,Faridabad,5.0,http://5.imimg.com/data5/SELLER/Default/2025/11/561760695/OY/WK/WH/125170602/electric-oven-1000x1000.jpeg,126,95318,314215380,2857961638262,,42 L,3200 w,,,Material=Stainless Steel; Color=Silver; Power=3200 w; Capacity=42 L; Oven Type=Industrial,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,Mahaveer Traders,https://www.indiamart.com/mahaveer-tradrs-coimbatore/?pos=7&kwd=kitchen%20oven&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city,Ask Price,,Coimbatore,Tamil Nadu,Oppanakara Street,Coimbatore,,http://4.imimg.com/data4/CF/NR/NSDMERP-25221031/microwaveowen-500x500.png,126,95318,114492552,18159353112,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,Shree Durga Enterprises,https://www.indiamart.com/shree-durga-coimbatore/?pos=8&kwd=kitchen%20oven&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city,Ask Price,,Coimbatore,Tamil Nadu,Pappanaickenpalayam,Coimbatore,,https://4.imimg.com/data4/EI/CH/GLADMIN-10918247/kp-250x250.png,126,95318,84841368,12624854962,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,Technohot Bakery Machines,https://www.indiamart.com/techno-hot-bakery-machines/?pos=9&kwd=kitchen%20oven&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city,Ask Price,,Coimbatore,Tamil Nadu,,Coimbatore,,http://5.imimg.com/data5/FG/TD/RV/NSDMERP-30107737/30107737-product-fcp-1557389091194-500x500.jpg,126,95318,138241238,20913276048,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,Hanifa Traders,https://www.indiamart.com/hanifa-traders-coimbatore/?pos=10&kwd=kitchen%20oven&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19764|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:2|v=4|crs=xnh-city,Ask Price,,Coimbatore,Tamil Nadu,Oppanakkar Street,Coimbatore,3.7,http://4.imimg.com/data4/GA/EV/NSDMERP-23440994/oven-500x500.png,126,95318,99061647,15198187297,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,K/OV 90 DX SS,,M.Raghuram HUF,https://www.indiamart.com/mraghuram-huf/?pos=11&kwd=kitchen%20oven&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19762|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:0|v=4|crs=xnh-city,Ask Price,,Coimbatore,Tamil Nadu,,Coimbatore,,http://5.imimg.com/data5/SELLER/Default/2023/7/321538035/GH/TR/DN/80382972/6-1000x1000.png,126,95318,251227334,2851662833391,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Elica EPBI 1062 MTC BK Electric Combination Oven,https://www.indiamart.com/proddetail/elica-epbi-1062-mtc-bk-electric-combination-oven-20333012833.html?pos=12&kwd=kitchen%20oven&tags=rk:C||dt:90|db:02||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19762|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:0|v=4|crs=xnh-city|r=3,Nature Hi-Tech,https://www.indiamart.com/nature-hi-tech/?pos=12&kwd=kitchen%20oven&tags=rk:C||dt:90|db:02||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19762|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:0|v=4|crs=xnh-city,Ask Price,,Erode,Tamil Nadu,Veerappanchatram,Erode,3.7,https://5.imimg.com/data5/VJ/ML/MY-68360795/elica-epbi-1062-mtc-bk-electric-combination-oven-500x500.jpg,126,95318,132438606,20333012833,Elica,,,,,Controlling Mode=CAPACITIVE TOUCH CONTROL; Oven Capacity=70 LTR; Model=EPBI 1162 MTC BK; Dimension=595 X 575 X 595 mm; Brand=Elica; Finish=STAINLESS STEEL + BLACK GLASS; Model No=EPBI 861 MMF,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,Akshaya Home Appliances,https://www.indiamart.com/akshaya-home-appliance/?pos=13&kwd=kitchen%20oven&tags=rk:C||dt:62|db:02||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19762|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:0|v=4|crs=xnh-city,Ask Price,,Sathyamangalam,Tamil Nadu,,Sathyamangalam,,http://3.imimg.com/data3/GE/JA/MY-14664889/a-500x500.jpg,126,95318,63831525,8935632691,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,Pago Life Style Erode,https://www.indiamart.com/pago-marketing/?pos=14&kwd=kitchen%20oven&tags=rk:C||dt:90|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|prv:8500|ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19762|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:0|v=4|crs=xnh-city,"₹ 8,500",,Erode,Tamil Nadu,,Erode,,http://5.imimg.com/data5/NSDMERP/Default/2021/2/CC/DT/CJ/3395317/microwave-1612776453951-500x500.jpg,126,95318,160427412,23131893133,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,Sree Murugan Electronics,https://www.indiamart.com/sree-murugan-electronics/?pos=15&kwd=kitchen%20oven&tags=rk:C||dt:92|db:02||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19762|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:0|v=4|crs=xnh-city,Ask Price,,Bhavani,Tamil Nadu,Mettur Road,Bhavani,,http://3.imimg.com/data3/KU/AY/MY-3303679/microwave-500x500.png,126,95318,62981175,8812729148,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Otg Oven,,Avani Collections,https://www.indiamart.com/avani-collections-nadathara/?pos=16&kwd=kitchen%20oven&tags=rk:C||dt:94|db:02||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19762|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:0|v=4|crs=xnh-city,Ask Price,,Nadathara,Kerala,,Nadathara,,http://5.imimg.com/data5/ANDROID/Default/2023/8/338679299/ZY/NJ/HB/100084154/product-jpeg-1000x1000.jpeg,126,95318,256246602,2852164760155,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Aluva Aduppu Smokeless Oven,,Mina Industries,https://www.indiamart.com/meena-inds-malappuram/?pos=17&kwd=kitchen%20oven&tags=rk:C||dt:96|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|prv:1200|ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19762|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:0|v=4|crs=xnh-city,"₹ 1,200",,Malappuram,Kerala,Feroke,Malappuram,,http://4.imimg.com/data4/EK/JN/ANDROID-1255603/product-500x500.jpeg,126,95318,84193593,12499996491,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,"Kitchen Gallery,Door No.11/494,Thiruvambady,Thrissur",https://www.indiamart.com/kitchen-gallery-thrissur/?pos=18&kwd=kitchen%20oven&tags=rk:C||dt:97|db:02||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19762|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:0|v=4|crs=xnh-city,Ask Price,,Thrissur,Kerala,,Thrissur,,http://5.imimg.com/data5/SELLER/Default/2024/5/416852985/IA/XV/HX/9194807/2-500x500.jpg,126,95318,274897581,2854029858197,,,,,,,2026-02-01T11:57:05.871854+00:00
Kitchen Oven,Microwave Oven,,Dubai Furniture,https://www.indiamart.com/dubai-furniture/?pos=19&kwd=kitchen%20oven&tags=rk:C||dt:97|db:02||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_100_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19762|com-cf:nl|ptrs:na|mc:95318|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:0|v=4|crs=xnh-city,Ask Price,,Thrissur,Kerala,,Thrissur,4.0,http://5.imimg.com/data5/CO/CZ/YE/NSDMERP-101926111/micro-oven-1582721352895-500x500.jpg,126,95318,150179876,22107139812,,,,,,,2026-02-01T11:57:05.871854+00:00
